season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2007/08,36903,60,58,27,610,2,1,0,14,0,0,0,1,0,0,3,0,0.0,0.0,0.0,0.0
2008/09,36903,60,54,21,993,0,0,0,20,0,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0
2009/10,36903,55,61,118,1713,3,5,0,22,0,0,0,2,0,0,24,0,0.0,0.0,0.0,0.0
2010/11,36903,65,70,118,2447,7,3,6,34,0,0,0,1,0,0,13,0,0.0,0.0,0.0,0.0
2011/12,36903,80,95,195,3216,10,14,13,38,0,0,0,3,0,0,21,0,0.0,0.0,0.0,0.0
2012/13,36903,95,111,249,2921,21,9,9,36,1,0,0,6,0,0,50,0,0.0,0.0,0.0,0.0
2013/14,36903,120,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
