season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2011/12,60232,45,43,14,542,0,0,1,11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2012/13,60232,40,38,2,90,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2013/14,60232,40,39,28,950,0,2,1,17,0,0,0,1,0,0,1,41,0.0,0.0,0.0,0.0
2014/15,60232,45,45,99,2590,2,0,12,38,0,0,0,6,0,0,3,490,0.0,0.0,0.0,0.0
2015/16,60232,50,50,124,3384,4,0,10,48,1,0,0,3,0,0,5,600,0.0,0.0,0.0,0.0
2016/17,60232,50,49,102,3276,4,0,6,50,0,0,0,10,0,0,6,500,742.4,317.1,418.0,147.9
2017/18,60232,50,48,87,2510,2,1,8,39,0,0,0,6,0,0,4,453,629.6,181.3,298.0,111.2
2019/20,60232,50,48,61,2359,2,0,4,49,0,0,0,6,0,0,2,353,550.6,67.5,403.0,102.1
