season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2013/14,105666,50,47,5,225,0,0,0,7,0,0,0,0,0,12,0,9,0.0,0.0,0.0,0.0
2014/15,105666,45,45,15,270,0,0,2,2,0,0,0,0,0,11,0,63,0.0,0.0,0.0,0.0
2015/16,105666,45,51,132,2790,0,1,10,37,0,0,0,0,0,102,14,620,0.0,0.0,0.0,0.0
2016/17,105666,50,45,20,450,0,0,2,8,0,0,0,0,0,17,2,104,121.8,0.0,0.0,12.2
2017/18,105666,50,50,125,3150,0,0,6,61,1,0,0,0,0,145,16,687,1013.4,10.0,0.0,102.5
