season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
2016/17,219352,55,50,16,289,1,0,1,2,0,0,0,0,0,0,0,33,55.8,15.5,193.0,26.1
2017/18,219352,55,51,10,153,0,1,0,6,0,0,0,0,0,0,0,30,12.0,20.5,43.0,7.5
2018/19,219352,55,49,34,600,0,3,1,8,0,0,0,0,0,0,0,110,131.4,172.1,211.0,51.6
2019/20,219352,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
